Date,phy,zoo,nut
2009-08-03,7.054544016000001,80.18181818181819,0.24980000000000002
2009-08-10,7.155684431999998,328.10909090909087,
2009-08-18,4.1164149312000005,262.07272727272726,
2009-08-20,,,0.2484
2009-09-04,7.661386512000001,2.5818181818181816,
2009-09-08,7.762526928,0.5090909090909091,
2009-09-14,4.0430881296,1.8181818181818181,
2009-09-21,3.881263464,10.181818181818183,
2009-09-28,3.9217196303999997,2.5454545454545454,
2009-10-08,7.206254640000001,35.345454545454544,
2009-10-14,3.716910288,9.818181818181818,
2009-10-19,2.3439291407999994,2.909090909090909,
2009-10-26,2.9229580223999996,,
2009-10-28,,1.0909090909090908,
2009-11-02,1.9570670496000002,8.727272727272727,
2009-11-09,1.4892926256000003,2.5454545454545454,
2009-11-16,1.2136849920000001,8.0,17.134999999999998
2009-11-23,2.6170082639999994,0.36363636363636365,15.795
2009-11-30,1.77934427184466,120.0,10.56105
2009-12-09,1.3646461488673138,0.7272727272727273,12.73
2009-12-14,1.740767702265373,0.36363636363636365,13.05
2009-12-21,1.3984006472491908,2.5454545454545454,13.555
2009-12-31,2.3218272815533982,0.36363636363636365,9.8661
2010-01-04,2.435145954692557,0.7272727272727273,11.22
2010-01-13,6.307269126213593,5.818181818181818,7.95
2010-01-19,8.12518996763754,1.4545454545454546,6.365
2010-01-26,22.639624271844667,0.36363636363636365,0.37
2010-02-02,10.005797734627834,4.363636363636363,0.17946600000000001
2010-02-09,6.102331100323627,1.8181818181818181,2.7990000000000004
2010-02-16,2.078312686084143,1.8181818181818181,0.8180000000000001
2010-02-23,1.0078128802589,0.7636363636363637,0.843
2010-03-02,2.054202330097088,1.4545454545454546,4.1899999999999995
2010-03-09,7.908196763754046,0.0,2.437
2010-03-16,7.83586569579288,10.218181818181819,4.875
2010-03-20,7.920251941747573,1.490909090909091,2.0665
2010-03-29,9.87319077669903,2.618181818181818,0.5345
2010-04-05,3.973386666666667,0.07272727272727274,18.44
2010-04-12,6.464206088314529,,
2010-04-13,29.8004,9.127272727272729,6.255
2010-04-20,0.9885245954692558,1.1272727272727272,6.945
2010-04-27,11.717633009708738,0.0,3.815
2010-05-04,0.7884086407766993,0.0,2.251622726600621
2010-05-11,3.4453698705501616,0.0,1.1016775839124648
2010-05-17,3.6310196116504856,1.8181818181818181,0.7265615111636846
2010-05-28,2.611151553398058,0.36363636363636365,1.2683706195475382
2010-06-08,9.800202880000002,0.0,1.6761080141948836
2010-06-15,8.857875680000001,0.0,0.5578735768150229
2010-06-21,2.092566097974218,1.4545454545454546,2.2684655590388845
2010-06-28,4.411025875837578,8.363636363636363,2.230464069200059
2010-07-06,1.5577676966921896,44.0,1.7192220907881117
2010-07-12,3.110236863803792,292.9454545454546,0.3010544137217211
2010-07-19,5.9608457781588875,120.87272727272727,1.7346378086647936
2010-07-26,9.457875301345434,,0.7658784563063729
2010-08-06,3.878523652988717,59.236363636363635,0.1761930356350732
2010-08-12,,12.4,1.270633077036818
2010-08-20,10.04071355520986,0.36363636363636365,1.4703881413573856
2010-08-25,5.322372963698314,1.4545454545454546,7.3937629750110885
2010-08-31,1.5789618150145321,4.3999999999999995,1.7055809551973975
2010-09-08,3.070497891949401,20.727272727272727,4.717671151855685
2010-09-15,2.8929971509997805,5.6,7.0571003992311105
2010-09-20,3.8308368867634464,40.4,4.497226083099216
2010-09-27,3.222830617391239,6.181818181818182,2.29365
2010-10-04,,21.090909090909093,
